Date,Price,Open,High,Low,Change %
29-05-2002,15891,15855,16008,15794,0.23
28-05-2002,15855,15650,15938,15642,1.32
27-05-2002,15648,15689,15746,15646,-0.15
24-05-2002,15672,15732,15744,15620,-0.54
23-05-2002,15756,15531,15847,15438,1.41
22-05-2002,15536,15453,15652,15453,0.55
21-05-2002,15451,15447,15505,15353,0.02
20-05-2002,15447,15213,15491,15190,1.57
17-05-2002,15208,15145,15274,15125,0.33
16-05-2002,15157,15113,15248,15091,0.3
15-05-2002,15113,15043,15118,14985,0.5
14-05-2002,15038,15198,15198,15004,-1.03
13-05-2002,15195,15211,15269,15124,-0.06
10-05-2002,15204,15156,15253,15134,0.53
09-05-2002,15124,15076,15156,15054,0.5
08-05-2002,15050,15210,15287,15042,-1.09
07-05-2002,15215,15272,15354,15105,-0.38
06-05-2002,15272,15244,15302,15162,0.2
03-05-2002,15242,15028,15311,15009,1.37
02-05-2002,15036,15084,15104,14985,-0.29
01-05-2002,15080,15067,15182,15006,0.13
30-04-2002,15060,15226,15226,14996,-0.91
29-04-2002,15199,15195,15254,15123,-0.07
26-04-2002,15210,15017,15229,14951,1.18
25-04-2002,15032,14861,15103,14861,1.19
24-04-2002,14856,14834,14969,14832,0.11
23-04-2002,14839,14789,14883,14761,0.37
22-04-2002,14785,14761,14860,14746,0.24
19-04-2002,14749,14825,14847,14692,-0.45
18-04-2002,14815,14756,14932,14722,0.47
17-04-2002,14746,14555,14775,14553,1.17
16-04-2002,14575,14653,14658,14526,-0.43
15-04-2002,14639,14712,14797,14629,-0.72
12-04-2002,14745,14754,14769,14662,-0.01
11-04-2002,14747,14697,14796,14692,0.21
10-04-2002,14716,14563,14736,14493,1.05
09-04-2002,14563,14663,14668,14548,-0.58
08-04-2002,14648,14620,14692,14554,0.2
05-04-2002,14618,14683,14726,14531,-0.36
04-04-2002,14670,14755,14791,14583,-0.64
03-04-2002,14765,14898,14968,14678,-0.89
02-04-2002,14898,14770,14937,14735,0.87
01-04-2002,14770,14717,14770,14653,0.22
29-03-2002,14738,14736,14765,14704,0.02
28-03-2002,14736,14712,14844,14634,0.17
27-03-2002,14712,14429,14765,14414,1.96
26-03-2002,14429,14513,14519,14390,-0.58
25-03-2002,14513,14449,14537,14444,0.17
22-03-2002,14488,14219,14488,14219,1.61
21-03-2002,14258,14219,14283,14197,0.28
20-03-2002,14219,14248,14263,14182,-0.19
19-03-2002,14245,14222,14302,14202,0.18
18-03-2002,14220,14108,14232,14108,0.9
15-03-2002,14093,14149,14199,14059,-0.4
14-03-2002,14149,14266,14289,14129,-0.82
13-03-2002,14266,14287,14338,14237,-0.14
12-03-2002,14287,14141,14326,14132,1.03
11-03-2002,14141,14082,14263,14077,0.38
08-03-2002,14087,14111,14116,13987,-0.17
07-03-2002,14111,14255,14262,14077,-0.96
06-03-2002,14248,14280,14336,14233,-0.22
05-03-2002,14280,14421,14503,14280,-0.98
04-03-2002,14421,14491,14600,14421,-0.52
01-03-2002,14496,14418,14564,14350,0.4
28-02-2002,14437,14408,14491,14386,0.17
27-02-2002,14413,14473,14585,14374,-0.42
26-02-2002,14473,14241,14488,14211,1.63
25-02-2002,14241,14238,14261,14153,-0.01
22-02-2002,14242,14213,14346,14211,0.21
21-02-2002,14213,14135,14251,14081,0.55
20-02-2002,14135,14224,14293,14091,-0.59
19-02-2002,14219,14456,14481,14182,-1.56
18-02-2002,14444,14510,14546,14407,-0.16
15-02-2002,14466,14559,14656,14462,-0.7
14-02-2002,14568,14531,14604,14476,0.25
13-02-2002,14531,14577,14601,14342,-0.31
12-02-2002,14577,14537,14671,14426,0.11
11-02-2002,14561,14716,14772,14454,-1.28
08-02-2002,14750,14610,14965,14610,1.19
07-02-2002,14576,14408,14695,14364,1.17
06-02-2002,14408,14456,14835,14344,-0.33
05-02-2002,14456,14048,14499,14048,2.9
04-02-2002,14048,13877,14048,13821,1.38
01-02-2002,13857,13680,13862,13656,1.36
31-01-2002,13671,13648,13729,13622,0.17
30-01-2002,13648,13610,13770,13590,0.28
29-01-2002,13610,13458,13624,13400,1.13
28-01-2002,13458,13475,13528,13429,-0.16
25-01-2002,13480,13440,13505,13373,0.3
24-01-2002,13440,13439,13501,13378,0
23-01-2002,13439,13557,13625,13411,-0.91
22-01-2002,13562,13598,13695,13486,-0.27
21-01-2002,13598,13649,13674,13591,-0.35
18-01-2002,13647,13704,13745,13618,-0.42
17-01-2002,13704,13848,13939,13687,-1.04
16-01-2002,13848,13711,13956,13655,1.03
15-01-2002,13706,13759,13778,13634,-0.38
14-01-2002,13759,13878,13885,13735,-0.93
11-01-2002,13888,13851,13936,13796,0.34
10-01-2002,13841,13651,13977,13637,1.39
09-01-2002,13651,13438,13714,13436,1.58
08-01-2002,13438,13418,13460,13400,0.17
07-01-2002,13415,13425,13514,13380,-0.09
04-01-2002,13428,13409,13467,13371,0.18
03-01-2002,13404,13420,13490,13336,-0.09
02-01-2002,13415,13447,13449,13383,-0.07
31-12-2001,13425,13298,13425,13296,0.83
28-12-2001,13315,13314,13417,13259,-0.01
27-12-2001,13317,13350,13483,13302,-0.25
26-12-2001,13350,13351,13388,13312,-0.06
25-12-2001,13359,13278,13403,13278,0.5
24-12-2001,13293,13248,13346,13248,0.17
21-12-2001,13270,13174,13352,13172,0.77
20-12-2001,13169,13158,13219,13150,0.14
19-12-2001,13151,13387,13394,13122,-1.69
18-12-2001,13378,13273,13421,13263,0.9
17-12-2001,13258,13297,13304,13213,-0.22
14-12-2001,13287,13090,13335,13086,1.57
13-12-2001,13081,13081,13135,13066,0
12-12-2001,13081,13026,13090,13008,0.53
11-12-2001,13012,13024,13045,12966,-0.02
10-12-2001,13015,13126,13128,12953,-0.66
07-12-2001,13101,13116,13157,13062,-0.08
06-12-2001,13112,13103,13168,13064,0.06
05-12-2001,13103,13177,13216,13080,-0.56
04-12-2001,13177,13249,13278,13165,-0.65
03-12-2001,13263,13163,13294,13142,1.04
30-11-2001,13126,13108,13203,13108,0.25
29-11-2001,13094,13140,13202,13094,-0.35
28-11-2001,13140,13101,13198,13099,0.3
27-11-2001,13101,13086,13122,13058,0.12
26-11-2001,13086,13092,13114,13052,-0.01
23-11-2001,13087,13079,13213,13067,0.06
22-11-2001,13079,13080,13126,13055,-0.08
21-11-2001,13090,13085,13123,13032,0.02
20-11-2001,13087,13065,13136,13051,0.17
19-11-2001,13065,13162,13208,13034,-0.74
16-11-2001,13162,13176,13218,13118,-0.11
15-11-2001,13176,13304,13349,13152,-0.96
14-11-2001,13304,13313,13409,13273,-0.14
13-11-2001,13323,13327,13411,13241,-0.03
12-11-2001,13327,13301,13490,13263,0.27
09-11-2001,13292,13259,13329,13259,-0.11
08-11-2001,13307,13436,13471,13254,-0.94
07-11-2001,13433,13447,13467,13390,0.2
06-11-2001,13406,13355,13421,13332,0.42
05-11-2001,13351,13420,13420,13303,-0.43
02-11-2001,13409,13412,13455,13390,-0.02
01-11-2001,13412,13390,13474,13340,0.13
31-10-2001,13394,13432,13502,13327,-0.23
30-10-2001,13425,13365,13483,13365,0.56
29-10-2001,13351,13309,13375,13278,0.54
26-10-2001,13279,13261,13307,13245,-0.05
25-10-2001,13285,13212,13299,13182,0.61
24-10-2001,13204,13228,13267,13190,-0.08
23-10-2001,13214,13214,13239,13160,0.1
22-10-2001,13201,13391,13391,13186,-1.53
19-10-2001,13406,13386,13425,13312,0.07
18-10-2001,13396,13553,13611,13319,-1
17-10-2001,13532,13488,13579,13469,0.39
16-10-2001,13479,13499,13545,13440,-0.08
15-10-2001,13489,13635,13707,13475,-1.06
12-10-2001,13633,13536,13652,13485,1.1
11-10-2001,13485,13677,13677,13437,-1.27
10-10-2001,13658,13868,13883,13610,-1.26
09-10-2001,13832,14015,14038,13825,-1.36
08-10-2001,14023,14028,14123,13953,0.58
05-10-2001,13942,13891,14022,13891,0.42
04-10-2001,13883,13820,13955,13796,0.31
03-10-2001,13841,13876,13938,13827,-0.15
02-10-2001,13861,13979,14030,13823,-0.77
01-10-2001,13969,13975,14019,13919,-0.07
28-09-2001,13979,13913,14037,13843,0.34
27-09-2001,13932,13973,13999,13800,-0.38
26-09-2001,13984,13793,14028,13793,1.12
25-09-2001,13829,13832,13877,13712,-0.02
24-09-2001,13832,13950,14034,13725,-1
21-09-2001,13972,13828,14130,13804,1.08
20-09-2001,13823,13908,13930,13794,-0.58
19-09-2001,13904,13765,13956,13717,0.92
18-09-2001,13777,13814,13879,13668,-0.28
17-09-2001,13815,13704,14115,13591,1.41
14-09-2001,13623,13297,13790,13258,2.09
13-09-2001,13345,13127,13345,13080,1.29
12-09-2001,13174,13734,13734,13056,-2.74
11-09-2001,13545,12820,13725,12820,5.52
10-09-2001,12837,12873,12942,12778,-0.28
07-09-2001,12873,12847,12955,12817,0.2
06-09-2001,12847,12792,12883,12769,0.37
05-09-2001,12799,12802,12835,12759,-0.06
04-09-2001,12807,12865,12872,12770,-0.49
03-09-2001,12870,12897,12911,12870,-0.28
31-08-2001,12907,12953,13008,12818,-0.31
30-08-2001,12947,12862,12966,12806,0.59
29-08-2001,12871,12823,12899,12809,0.49
28-08-2001,12809,12832,12832,12728,-0.22
27-08-2001,12837,12827,12861,12767,0.04
24-08-2001,12831,12949,12983,12794,-0.98
23-08-2001,12958,12914,12984,12897,0.34
22-08-2001,12914,12947,13079,12909,-0.18
21-08-2001,12938,12989,13071,12886,-0.36
20-08-2001,12984,13109,13163,12974,-1.13
17-08-2001,13133,12927,13222,12927,1.44
16-08-2001,12946,12974,13022,12927,-0.25
15-08-2001,12979,12993,13071,12918,-0.15
14-08-2001,12998,12968,13017,12864,0.12
13-08-2001,12982,12885,13010,12885,0.66
10-08-2001,12897,12853,13029,12833,0.23
09-08-2001,12867,12627,12891,12608,1.92
08-08-2001,12625,12577,12644,12525,0.3
07-08-2001,12587,12584,12601,12521,-0.02
06-08-2001,12589,12639,12653,12560,-0.28
03-08-2001,12624,12591,12657,12539,0.3
02-08-2001,12586,12589,12643,12553,0.05
01-08-2001,12579,12537,12641,12537,0.22
31-07-2001,12552,12484,12618,12472,0.58
30-07-2001,12479,12601,12620,12465,-0.97
27-07-2001,12601,12542,12606,12502,0.51
26-07-2001,12537,12597,12649,12505,-0.55
25-07-2001,12606,12685,12694,12567,-0.63
24-07-2001,12685,12650,12704,12619,0.34
23-07-2001,12643,12702,12712,12633,-0.48
20-07-2001,12704,12659,12743,12643,0.28
19-07-2001,12669,12724,12801,12589,-0.54
18-07-2001,12738,12622,12741,12614,0.92
17-07-2001,12622,12576,12622,12542,0.4
16-07-2001,12571,12581,12670,12552,-0.1
13-07-2001,12583,12568,12602,12527,0.21
12-07-2001,12557,12623,12650,12505,-0.71
11-07-2001,12646,12544,12698,12524,0.92
10-07-2001,12531,12545,12609,12526,-0.11
09-07-2001,12545,12543,12586,12498,0.19
06-07-2001,12521,12490,12568,12445,0.32
05-07-2001,12481,12589,12629,12462,-0.93
04-07-2001,12598,12579,12642,12570,-0.02
03-07-2001,12601,12679,12694,12575,-0.54
02-07-2001,12669,12713,12723,12599,-0.36
29-06-2001,12716,12639,12779,12635,0.62
28-06-2001,12637,12779,12786,12557,-1
27-06-2001,12765,12978,13033,12721,-1.53
26-06-2001,12964,12848,13095,12828,0.84
25-06-2001,12855,12785,12909,12782,0.58
22-06-2001,12782,12777,12937,12747,-0.11
21-06-2001,12796,12774,12871,12723,0.14
20-06-2001,12778,12823,12859,12701,-0.39
19-06-2001,12828,12772,12894,12762,0.26
18-06-2001,12795,12749,12861,12708,0.6
15-06-2001,12719,12933,12968,12665,-1.65
14-06-2001,12933,12795,12999,12711,1.04
13-06-2001,12800,12765,12847,12640,0.32
12-06-2001,12760,12563,12802,12531,1.55
11-06-2001,12566,12800,12809,12482,-1.86
08-06-2001,12804,12485,12869,12482,2.55
07-06-2001,12485,12498,12516,12443,0.02
06-06-2001,12483,12467,12560,12429,-0.1
05-06-2001,12496,12473,12520,12425,0.3
04-06-2001,12459,12522,12572,12449,-0.52
01-06-2001,12524,12472,12566,12442,0.36
31-05-2001,12479,12487,12597,12458,0.11
30-05-2001,12466,12837,12905,12414,-2.89
29-05-2001,12837,13021,13061,12805,-1.39
28-05-2001,13018,13009,13052,12950,0.02
25-05-2001,13016,13079,13206,12896,-0.54
24-05-2001,13086,13299,13484,12927,-1.62
23-05-2001,13302,13395,13395,13231,-0.61
22-05-2001,13384,13381,13407,13215,0.05
21-05-2001,13376,13408,13434,13238,-0.23
18-05-2001,13408,12813,13455,12756,4.63
17-05-2001,12815,12739,12874,12735,0.54
16-05-2001,12746,12592,12767,12569,1.24
15-05-2001,12590,12581,12603,12493,0.03
14-05-2001,12586,12552,12619,12510,0.36
11-05-2001,12541,12577,12635,12529,-0.27
10-05-2001,12575,12605,12659,12531,-0.29
09-05-2001,12612,12385,12654,12383,1.87
08-05-2001,12380,12427,12439,12374,-0.41
07-05-2001,12431,12443,12462,12400,-0.02
04-05-2001,12434,12429,12504,12401,-0.02
03-05-2001,12436,12394,12502,12384,0.3
02-05-2001,12399,12362,12436,12329,0.31
01-05-2001,12360,12334,12377,12324,0.14
30-04-2001,12343,12352,12355,12299,0
27-04-2001,12343,12353,12487,12332,-0.04
26-04-2001,12348,12270,12367,12261,0.73
25-04-2001,12258,12361,12385,12233,-0.74
24-04-2001,12350,12305,12385,12284,0.32
23-04-2001,12310,12345,12391,12258,-0.43
20-04-2001,12363,12402,12426,12300,-0.41
19-04-2001,12414,12210,12414,12196,1.63
18-04-2001,12215,12203,12257,12084,0.07
17-04-2001,12206,12337,12413,12153,-1.27
16-04-2001,12363,12171,12400,12152,1.66
13-04-2001,12161,12161,12165,12119,-0.02
12-04-2001,12163,12056,12188,12039,0.93
11-04-2001,12051,11955,12098,11937,0.7
10-04-2001,11967,11988,12059,11914,-0.35
09-04-2001,12009,12091,12151,11995,-0.6
06-04-2001,12082,12019,12107,11979,0.52
05-04-2001,12019,12040,12060,11979,-0.08
04-04-2001,12028,11976,12121,11976,0.55
03-04-2001,11962,11896,12032,11895,0.61
02-04-2001,11889,12005,12033,11850,-0.93
30-03-2001,12001,12057,12088,11969,-0.42
29-03-2001,12052,12101,12154,12031,-0.34
28-03-2001,12094,12139,12195,12070,-0.58
27-03-2001,12164,12219,12275,12150,-0.52
26-03-2001,12228,12210,12256,12158,0.11
23-03-2001,12214,12214,12295,12184,0.02
22-03-2001,12211,12255,12290,12169,-0.42
21-03-2001,12262,12194,12276,12149,0.56
20-03-2001,12194,12154,12302,12144,0.41
19-03-2001,12145,12061,12210,12059,0.74
16-03-2001,12056,12139,12201,12038,-0.6
15-03-2001,12129,12284,12286,12088,-0.96
14-03-2001,12247,12502,12577,12237,-1.68
13-03-2001,12456,12667,12675,12451,-1.63
12-03-2001,12662,12640,12778,12522,0.17
09-03-2001,12640,12408,12654,12366,2.18
08-03-2001,12370,12184,12394,12179,1.56
07-03-2001,12180,12098,12223,12073,0.64
06-03-2001,12103,12219,12230,12061,-0.91
05-03-2001,12214,12212,12258,12156,0.09
02-03-2001,12204,12311,12336,12185,-1.09
01-03-2001,12338,12429,12447,12315,-0.6
28-02-2001,12413,12477,12477,12304,-0.59
27-02-2001,12486,12423,12542,12414,0.57
26-02-2001,12416,12170,12425,12170,2.09
23-02-2001,12161,12023,12175,12020,1.07
22-02-2001,12032,12033,12125,11976,0.07
21-02-2001,12024,11916,12066,11894,0.9
20-02-2001,11917,12057,12084,11909,-1.25
19-02-2001,12067,12015,12124,12015,0.36
16-02-2001,12024,11890,12052,11806,1.09
15-02-2001,11895,12077,12128,11858,-1.57
14-02-2001,12084,12109,12159,12084,-0.32
13-02-2001,12123,12133,12180,12081,-0.05
12-02-2001,12128,12129,12175,12088,0.38
09-02-2001,12083,12079,12130,12020,0.01
08-02-2001,12081,12203,12223,12060,-0.93
07-02-2001,12195,12205,12251,12173,-0.05
06-02-2001,12201,12292,12376,12141,-0.78
05-02-2001,12297,12393,12393,12283,-0.73
02-02-2001,12387,12424,12454,12348,-0.52
01-02-2001,12452,12322,12452,12308,1.13
31-01-2001,12313,12320,12362,12231,-0.01
30-01-2001,12313,12206,12357,12190,0.87
29-01-2001,12206,12240,12256,12179,0.04
26-01-2001,12202,12292,12319,12160,-0.72
25-01-2001,12290,12258,12322,12209,0.26
24-01-2001,12258,12327,12359,12207,-0.56
23-01-2001,12327,12376,12466,12278,-0.19
22-01-2001,12351,12286,12425,12285,0.77
19-01-2001,12256,12259,12360,12238,-0.12
18-01-2001,12271,12223,12295,12209,0.43
17-01-2001,12219,12245,12270,12179,-0.14
16-01-2001,12236,12240,12336,12200,-0.04
15-01-2001,12240,12290,12297,12226,-0.27
12-01-2001,12273,12297,12371,12241,-0.13
11-01-2001,12290,12325,12412,12253,-0.25
10-01-2001,12320,12448,12473,12320,-1.14
09-01-2001,12462,12508,12527,12420,-0.33
08-01-2001,12504,12510,12577,12448,0.07
05-01-2001,12495,12478,12544,12439,0.14
04-01-2001,12478,12488,12557,12440,-0.35
03-01-2001,12521,12546,12595,12418,-0.05
02-01-2001,12528,12715,12759,12486,-1.24
29-12-2000,12685,12698,12747,12627,-0.14
28-12-2000,12703,12843,12880,12652,-1.09
27-12-2000,12843,12785,12861,12785,0.49
26-12-2000,12781,12740,12804,12733,0.17
25-12-2000,12758,12756,12775,12756,0.01
22-12-2000,12757,12779,12835,12729,-0.17
21-12-2000,12779,12745,12812,12700,0.2
20-12-2000,12754,12602,12768,12582,1.3
19-12-2000,12590,12604,12624,12535,-0.11
18-12-2000,12604,12659,12664,12585,-0.3
15-12-2000,12642,12602,12682,12556,0.43
14-12-2000,12588,12565,12649,12532,0.2
13-12-2000,12563,12644,12661,12518,-0.79
12-12-2000,12663,12628,12718,12591,0.32
11-12-2000,12623,12734,12755,12589,-0.7
08-12-2000,12712,12770,12796,12710,-0.45
07-12-2000,12770,12816,12884,12742,-0.44
06-12-2000,12826,12623,12830,12611,1.7
05-12-2000,12611,12656,12727,12575,-0.44
04-12-2000,12667,12613,12716,12598,0.56
01-12-2000,12596,12643,12756,12575,-0.33
30-11-2000,12638,12479,12643,12435,1.25
29-11-2000,12482,12614,12659,12472,-1.01
28-11-2000,12609,12627,12686,12569,-0.16
27-11-2000,12629,12434,12667,12432,1.78
24-11-2000,12408,12432,12473,12408,-0.17
23-11-2000,12429,12454,12512,12415,-0.22
22-11-2000,12457,12412,12519,12390,0.37
21-11-2000,12412,12429,12508,12392,-0.1
20-11-2000,12424,12428,12461,12406,0.12
17-11-2000,12409,12422,12491,12379,-0.1
16-11-2000,12422,12365,12542,12365,0.31
15-11-2000,12384,12353,12412,12324,0.23
14-11-2000,12355,12343,12391,12302,0.14
13-11-2000,12338,12352,12408,12316,-0.01
10-11-2000,12340,12374,12408,12316,-0.2
09-11-2000,12364,12345,12411,12302,0.12
08-11-2000,12350,12288,12380,12283,0.37
07-11-2000,12304,12334,12440,12277,-0.18
06-11-2000,12327,12347,12415,12302,-0.01
03-11-2000,12328,12347,12422,12277,-0.11
02-11-2000,12342,12348,12452,12269,0.11
01-11-2000,12329,12390,12442,12287,-0.49
31-10-2000,12390,12311,12427,12271,0.62
30-10-2000,12313,12343,12435,12304,-0.22
27-10-2000,12340,12354,12468,12237,-0.02
26-10-2000,12343,12411,12467,12301,-0.52
25-10-2000,12408,12530,12572,12338,-0.91
24-10-2000,12522,12511,12585,12472,0.07
23-10-2000,12514,12543,12602,12490,-0.34
20-10-2000,12557,12530,12580,12493,0.29
19-10-2000,12521,12516,12567,12481,0.07
18-10-2000,12511,12545,12660,12465,-0.13
17-10-2000,12528,12565,12584,12445,-0.29
16-10-2000,12565,12603,12607,12505,-0.39
13-10-2000,12615,12753,12847,12571,-1.19
12-10-2000,12767,12528,12785,12479,1.79
11-10-2000,12542,12595,12713,12510,-0.29
10-10-2000,12579,12447,12606,12377,1.13
09-10-2000,12438,12406,12472,12395,0.37
06-10-2000,12392,12397,12506,12382,-0.26
05-10-2000,12425,12440,12561,12398,-0.08
04-10-2000,12435,12495,12509,12412,-0.57
03-10-2000,12507,12552,12597,12475,-0.38
02-10-2000,12554,12577,12639,12526,-0.18
29-09-2000,12577,12623,12645,12503,-0.47
28-09-2000,12636,12800,12841,12632,-1.27
27-09-2000,12799,12613,12842,12583,1.51
26-09-2000,12609,12604,12668,12572,0.11
25-09-2000,12595,12503,12600,12503,0.74
22-09-2000,12502,12457,12687,12412,0.85
21-09-2000,12397,12445,12488,12331,-0.32
20-09-2000,12437,12589,12618,12423,-1.2
19-09-2000,12588,12487,12643,12455,0.89
18-09-2000,12478,12444,12590,12419,0.31
15-09-2000,12440,12413,12494,12366,0.32
14-09-2000,12400,12399,12504,12376,-0.01
13-09-2000,12401,12458,12468,12372,-0.09
12-09-2000,12412,12433,12535,12399,-0.26
11-09-2000,12444,12422,12461,12385,0.18
08-09-2000,12422,12453,12518,12349,-0.27
07-09-2000,12455,12494,12494,12400,-0.25
06-09-2000,12485,12570,12629,12442,-0.65
05-09-2000,12567,12640,12661,12526,-0.59
04-09-2000,12642,12659,12699,12635,0.05
01-09-2000,12636,12687,12708,12629,-0.38
31-08-2000,12685,12525,12710,12501,1.27
30-08-2000,12525,12472,12532,12436,0.36
29-08-2000,12481,12515,12574,12446,-0.3
28-08-2000,12518,12547,12573,12489,-0.21
25-08-2000,12544,12503,12571,12471,0.32
24-08-2000,12503,12404,12530,12358,0.91
23-08-2000,12390,12491,12520,12374,-0.65
22-08-2000,12472,12481,12588,12443,-0.44
21-08-2000,12526,12592,12670,12417,-0.88
18-08-2000,12637,12705,12728,12568,-0.63
17-08-2000,12717,12662,12776,12635,0.63
16-08-2000,12637,12520,12656,12518,0.95
15-08-2000,12518,12512,12540,12492,-0.1
14-08-2000,12531,12574,12674,12499,-0.25
11-08-2000,12563,12467,12579,12435,0.68
10-08-2000,12478,12371,12519,12352,0.57
09-08-2000,12407,12481,12492,12339,-0.45
08-08-2000,12463,12443,12544,12409,0.19
07-08-2000,12439,12367,12463,12358,0.56
04-08-2000,12370,12376,12459,12310,-0.01
03-08-2000,12371,12539,12669,12317,-1.41
02-08-2000,12548,12476,12630,12397,0.66
01-08-2000,12465,12460,12542,12435,0.11
31-07-2000,12451,12463,12513,12415,-0.1
28-07-2000,12464,12466,12513,12435,-0.01
27-07-2000,12466,12525,12599,12441,-0.4
26-07-2000,12516,12504,12576,12489,0.16
25-07-2000,12496,12453,12602,12442,0.31
24-07-2000,12457,12572,12572,12428,-0.33
21-07-2000,12498,12566,12634,12434,-0.41
20-07-2000,12550,12462,12598,12415,0.66
19-07-2000,12467,12615,12664,12395,-1.2
18-07-2000,12618,12658,12688,12591,-0.32
17-07-2000,12658,12548,12690,12543,0.93
14-07-2000,12541,12505,12564,12476,0.36
13-07-2000,12496,12517,12568,12479,-0.08
12-07-2000,12506,12591,12635,12455,-0.66
11-07-2000,12588,12663,12675,12564,-0.52
10-07-2000,12654,12646,12713,12637,0.08
07-07-2000,12644,12650,12709,12577,-0.05
06-07-2000,12650,12663,12795,12594,-0.09
